Bulan,Course,Category,Jumlah Partisipan,Kecepatan pelayanan,Kemudahan fungsi fungsi untuk digunakan,Kemudahan nama situs untuk diingat,Kemudahan situs untuk dipahami,Kemudahan untuk dihubungi,Kemudahan untuk dipahami,Kenyamanan dalam mempelajari materi,Keramahan petugas,Manfaat terhadap tugas,Pengetahuan terhadap situs,Sistematika Penulisan,Tampilan situs,Final Score
11,Project Management (PM) Human Resource,Business Enabler / Enterprise Management (EL-EEM),1,80.00,80.00,90.00,80.00,80.00,90.00,70.00,80.00,90.00,80.00,80.00,90.00,82.5
11,Project Management (PM) Risk Management,Business Enabler / Enterprise Management (EL-EEM),5,84.71,86.67,84.71,82.50,82.50,84.71,82.50,86.67,90.00,84.71,86.67,84.71,85.09
11,Project Management Process,Business Enabler / Enterprise Management (EL-EEM),4,88.00,88.00,88.00,88.00,88.00,84.62,84.00,88.00,88.00,88.00,88.00,88.00,87.39
11,Project Time Management,Business Enabler / Enterprise Management (EL-EEM),5,85.88,85.88,85.88,85.88,85.88,86.25,86.25,83.75,86.25,85.88,86.25,86.25,85.86
11,Spiritual (Islam) Bekerja Billah,Business Enabler / Enterprise Management (EL-EEM),9,93.85,93.16,93.16,92.12,92.63,93.16,91.89,92.63,93.85,93.85,93.16,93.85,93.11
11,Spiritual (Islam) Bekerja Dengan Rasa Cinta dan Syukur,Business Enabler / Enterprise Management (EL-EEM),16,96.76,96.16,95.83,96.44,96.16,96.12,96.44,96.76,96.76,95.21,96.44,96.76,96.32
11,Spiritual (Islam) Bekerja Ma allah,Business Enabler / Enterprise Management (EL-EEM),5,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52
11,Mitratel IPO (Mitratel Unlock),CLASSICAL SUPPORT,73,92.07,92.99,92.32,93.14,92.09,93.18,92.90,92.09,93.53,92.79,92.59,92.54,92.69
11,Product Knowledge PT Dayamitra Telekomunikasi,CLASSICAL SUPPORT,1,90.00,90.00,90.00,90.00,90.00,100.00,90.00,90.00,100.00,90.00,100.00,90.00,92.5
11,Regulasi Menara,CLASSICAL SUPPORT,1,90.00,100.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,100.00,91.67
11,Sharing Session Legal Comprehension,CLASSICAL SUPPORT,2,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
11,9 Core Element of Marketing,Commerce & Relations (EL-COR),30,91.71,92.64,92.79,91.93,91.31,92.86,91.80,92.30,93.64,91.93,92.70,91.87,92.29
11,Channel Management,Commerce & Relations (EL-COR),4,89.33,91.25,86.15,91.25,89.33,89.33,89.33,89.33,91.25,89.33,91.25,89.33,89.71
11,Churn Management,Commerce & Relations (EL-COR),12,90.21,89.79,90.42,92.94,90.83,92.00,90.42,90.83,92.00,90.83,90.42,90.64,90.94
11,Community Marketing,Commerce & Relations (EL-COR),3,87.27,84.00,84.00,82.22,87.27,84.00,84.00,87.27,84.00,82.22,80.00,82.50,84.06
11,Competitive Intelligence,Commerce & Relations (EL-COR),1,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.17
11,Competitor & Competitive Intellegence (APC),Commerce & Relations (EL-COR),2,90.00,90.00,90.00,90.00,90.00,90.00,95.56,95.56,95.56,90.00,90.00,95.56,91.85
11,Competitor Intelligence - TCIMF,Commerce & Relations (EL-COR),1,90.00,100.00,100.00,100.00,90.00,100.00,100.00,90.00,100.00,90.00,100.00,100.00,96.67
11,Complaint Handling,Commerce & Relations (EL-COR),2,92.50,95.56,95.56,95.56,92.50,92.50,92.50,92.50,95.56,92.50,92.50,92.50,93.52
11,Consultative Selling,Commerce & Relations (EL-COR),43,94.24,92.25,92.84,92.80,92.95,92.14,92.09,94.01,93.26,93.11,91.93,92.80,92.87
11,Customer Loyalti & Promoter,Commerce & Relations (EL-COR),1,80.00,80.00,80.00,80.00,80.00,80.00,90.00,80.00,80.00,80.00,80.00,70.00,80
11,Customer Quality Management,Commerce & Relations (EL-COR),38,90.92,91.87,91.63,92.00,90.92,91.63,91.32,92.11,92.18,91.30,91.82,91.24,91.58
11,CX Transformation Program Communication Skill Technician Assurance,Commerce & Relations (EL-COR),22,89.25,88.29,87.41,88.43,90.00,87.09,88.67,88.64,89.52,88.92,88.54,86.58,88.45
11,CX Transformation Program Communication Skill Technician Fulfillment,Commerce & Relations (EL-COR),5,88.42,88.42,88.42,88.42,88.42,88.42,88.42,88.42,88.42,88.42,88.42,88.42,88.42
11,Dasar Komunikasi,Commerce & Relations (EL-COR),20,88.17,87.84,88.95,88.11,87.71,87.14,87.32,88.95,87.14,88.17,88.06,89.35,88.08
11,Dealer Management,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Product Knowledge HBO GO,Commerce & Relations (EL-COR),8,89.03,90.62,92.94,91.52,89.03,91.52,91.52,89.03,91.52,89.03,91.52,89.68,90.58
11,Product Knowledge Minipack Indihome,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Product Knowledge OTT Catchplay,Commerce & Relations (EL-COR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Product Knowledge OTT HOOQ IndiHome,Commerce & Relations (EL-COR),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
11,Product Knowledge Ott Iflix Indihome,Commerce & Relations (EL-COR),15,92.58,92.70,92.70,92.70,92.58,92.70,92.70,92.58,92.70,92.58,92.70,92.26,92.62
11,Product Knowledge Usee TV Advertising,Commerce & Relations (EL-COR),1,90.00,90.00,100.00,100.00,90.00,90.00,90.00,90.00,90.00,90.00,80.00,90.00,90.83
11,Product Knowledge UseeTV GO,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Product Knowledge UseeTV.com,Commerce & Relations (EL-COR),2,92.50,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,92.50,95.56,95.56,95.05
11,Spiritual (Islam) Bekerja Lillah,Commerce & Relations (EL-COR),8,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96.00,96
11,IPv6,Digital & ICT (EL-DIC),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Account Profile-Ticares,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,92.50,90.00,90.00,95.56,90.00,95.56,95.56,93.92
11,Aplikasi Layanan WEB 2.0,Digital & ICT (EL-DIC),1,100.00,100.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,100.00,100.00,98.33
11,Basic Interconection,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,100.00,95.56,95.56,95.56,95.56,95.56,100.00,95.56,95.56,96.3
11,Big Data,Digital & ICT (EL-DIC),11,90.45,90.23,89.52,89.77,90.45,92.00,94.04,89.77,90.23,89.77,93.04,90.00,90.77
11,BLOCKCHAIN,Digital & ICT (EL-DIC),6,92.80,90.83,93.85,93.85,92.00,92.80,92.80,93.85,92.80,90.83,92.80,93.85,92.76
11,Bonum,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
11,Business Continuity Management,Digital & ICT (EL-DIC),1,90.00,90.00,100.00,100.00,90.00,100.00,100.00,90.00,100.00,90.00,90.00,90.00,94.17
11,Cloud Computing,Digital & ICT (EL-DIC),15,91.94,91.48,90.17,90.00,89.83,90.51,90.17,91.94,92.70,91.48,90.51,91.00,90.98
11,Cloud Computing Best Practice,Digital & ICT (EL-DIC),2,90.00,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.1
11,Cloud Computing Fundamental,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Collection & Legal,Digital & ICT (EL-DIC),3,95.38,95.38,97.14,95.38,91.67,95.38,95.38,91.67,97.14,95.38,95.38,95.38,95.06
11,Customer Experience Transformation,Digital & ICT (EL-DIC),4,91.25,96.67,97.89,100.00,92.94,95.56,97.89,91.25,97.89,94.12,94.12,97.89,95.62
11,CX Transformation 2020,Digital & ICT (EL-DIC),14,90.91,90.55,90.71,89.63,90.00,92.07,89.81,90.55,92.07,90.37,91.07,88.85,90.55
11,CX Transformation Program Behavior Skill Technician Assurance,Digital & ICT (EL-DIC),6,93.60,91.67,89.57,89.57,90.43,87.62,91.67,93.60,93.60,89.57,88.18,93.60,91.06
11,CX Transformation Program Behavior Skill Technician Fulfillment,Digital & ICT (EL-DIC),1,0,100.00,100.00,100.00,0,90.00,100.00,0,90.00,0,100.00,100.00,65
11,CYBER SECURITY 2,Digital & ICT (EL-DIC),5,89.47,95.45,93.00,91.00,89.47,93.33,93.33,93.33,93.33,93.33,91.00,91.00,92.25
11,Dasar-dasar Perintah Linux,Digital & ICT (EL-DIC),6,89.57,92.00,92.00,90.83,89.57,92.00,90.83,89.57,90.00,88.70,92.00,90.00,90.59
11,Data Analytics,Digital & ICT (EL-DIC),12,92.24,91.06,90.87,90.87,92.24,91.30,90.67,92.24,90.87,92.24,90.67,91.06,91.36
11,Design Thinking,Digital & ICT (EL-DIC),17,89.06,90.00,90.30,89.54,89.06,90.30,90.00,89.54,90.75,90.00,90.61,89.38,89.88
11,Design Thinking (E-Learning),Digital & ICT (EL-DIC),40,92.33,92.88,93.16,92.99,92.33,93.57,92.75,92.33,93.57,92.33,93.13,92.75,92.84
11,DigiERP,Digital & ICT (EL-DIC),3,82.22,76.00,82.22,82.22,82.22,82.22,82.22,82.22,82.22,82.22,86.00,82.22,82.02
11,Digital Marketing (Bilingual),Digital & ICT (EL-DIC),1,90.00,80.00,70.00,80.00,90.00,80.00,60.00,90.00,80.00,90.00,80.00,70.00,80
11,Digitoc,Digital & ICT (EL-DIC),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
11,Do and Dont The Tellin Way,Digital & ICT (EL-DIC),2,83.33,85.71,85.71,90.00,83.33,90.00,85.71,85.71,90.00,85.71,90.00,85.71,86.74
11,e-Media & Edutainment Basic 2 - Portal Business Fundamental & Development Strategy,Digital & ICT (EL-DIC),6,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Enterprise Community,Digital & ICT (EL-DIC),1,90.00,70.00,80.00,80.00,90.00,80.00,80.00,90.00,90.00,90.00,80.00,80.00,83.33
11,Fintech (Financial Technology),Digital & ICT (EL-DIC),5,88.42,88.42,91.00,88.42,88.42,88.42,88.42,88.42,91.00,88.42,88.42,88.42,88.85
11,GameQoo,Digital & ICT (EL-DIC),39,93.13,95.66,95.66,95.40,92.56,95.68,95.54,92.56,95.68,93.13,95.68,95.14,94.65
11,Global Digital Hub (GDH) Movement,Digital & ICT (EL-DIC),3,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,91.67,97.14,93.94
11,Grounding System,Digital & ICT (EL-DIC),1,80.00,80.00,90.00,90.00,90.00,90.00,90.00,90.00,80.00,90.00,90.00,0,80
11,How To Be A Great Follower,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,HTML & CSS,Digital & ICT (EL-DIC),16,92.54,90.62,93.24,92.54,92.54,92.12,92.42,91.82,92.84,92.84,91.38,92.73,92.3
11,i-Konser - Part 1,Digital & ICT (EL-DIC),10,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.33,93.9
11,i-Konser - Part 2,Digital & ICT (EL-DIC),9,94.36,94.36,95.50,94.36,94.36,95.50,95.50,95.50,95.50,95.50,95.50,93.68,94.97
11,ICND Basic 1,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,95.56,100.00,100.00,100.00,100.00,100.00,100.00,95.56,99.26
11,ICND Basic 2,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,IndiBox untuk Frontliner & Assurance,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,IndiBox untuk Teknisi,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,IndiHome Study,Digital & ICT (EL-DIC),21,92.73,92.87,92.09,92.64,92.95,92.41,91.76,92.41,92.41,92.73,92.95,92.33,92.52
11,IndiSmart – Non Marketing,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,IndiTravel,Digital & ICT (EL-DIC),53,91.69,94.09,93.89,94.29,91.91,94.20,94.40,92.13,94.79,91.47,94.40,94.09,93.45
11,Internet Exchange,Digital & ICT (EL-DIC),29,91.76,91.93,91.93,91.69,91.11,92.10,92.73,91.93,92.56,91.93,91.69,91.93,91.94
11,Internet of Things (IoT),Digital & ICT (EL-DIC),5,91.00,92.00,91.58,88.89,93.33,91.00,90.00,91.00,90.53,91.00,92.00,87.06,90.78
11,Introduction to IoT,Digital & ICT (EL-DIC),4,95.56,95.56,95.56,95.56,95.56,95.56,94.12,95.56,94.12,95.56,95.56,95.56,95.32
11,Introduction to PRIME,Digital & ICT (EL-DIC),2,90.00,95.56,95.56,95.56,90.00,90.00,90.00,90.00,95.56,90.00,90.00,90.00,91.85
11,Introduction to UI-UX,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,IoT Connectivity,Digital & ICT (EL-DIC),6,92.00,92.00,92.00,90.83,90.83,93.85,90.83,90.83,92.00,92.00,93.85,90.83,91.82
11,Key Account Management,Digital & ICT (EL-DIC),7,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Konsep Dasar Strategi & Manajemen Strategis,Digital & ICT (EL-DIC),2,80.00,76.00,90.00,85.71,85.71,85.71,76.00,80.00,83.33,80.00,83.33,76.00,81.82
11,Langit Musik,Digital & ICT (EL-DIC),11,92.00,94.17,92.61,94.17,92.00,93.62,92.61,93.62,93.62,92.61,94.17,93.62,93.24
11,MACHINE LEARNING 2,Digital & ICT (EL-DIC),4,92.94,95.56,95.56,95.56,92.94,95.56,95.56,92.94,95.56,92.94,95.56,95.56,94.69
11,Marketing Strategy,Digital & ICT (EL-DIC),3,90.00,87.27,87.27,87.27,90.00,90.00,90.00,90.00,93.85,90.00,90.00,87.27,89.41
11,Mengatasi Pelanggan yang Sulit,Digital & ICT (EL-DIC),4,88.00,91.25,85.71,91.25,91.25,91.25,85.71,91.25,88.00,88.00,88.00,88.00,88.97
11,Multiskill OSP,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,80.00,90.00,90.00,90.00,90.00,90.00,89.17
11,NeuCentrIX,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,NG-PON2,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Online Class Astinet for AM EBIS,Digital & ICT (EL-DIC),9,87.88,87.88,86.88,86.88,87.88,88.82,87.88,87.88,88.82,87.88,88.82,89.71,88.1
11,Online Class Mangoesky for AM EBIS,Digital & ICT (EL-DIC),1,90.00,80.00,90.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,90.00,82.5
11,Online Class VPN IP for AM EBIS,Digital & ICT (EL-DIC),4,85.71,85.71,83.08,83.08,85.71,85.71,85.71,85.71,85.71,85.71,85.71,81.67,84.94
11,Operasi dan Pemeliharaan i-ODN,Digital & ICT (EL-DIC),1,100.00,90.00,80.00,90.00,100.00,90.00,90.00,100.00,90.00,90.00,80.00,90.00,90.83
11,Overview OSP FTTH,Digital & ICT (EL-DIC),10,97.87,97.45,96.96,97.45,97.45,97.45,96.96,98.33,97.45,97.45,97.45,97.87,97.51
11,Pengantar Broadband Service,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Pengantar IOAN,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Pengantar Komunikasi Satelit,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Pengantar Next Generation Network (NGN),Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,90.00,90.00,100.00,90.00,100.00,90.00,100.00,96.67
11,Pengantar Teknologi x-DSL,Digital & ICT (EL-DIC),7,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18,98.18
11,Pengenalan Teknologi SDN dan NFV,Digital & ICT (EL-DIC),5,92.38,86.67,91.00,88.42,88.42,85.88,87.78,92.38,92.38,86.67,87.78,86.25,88.83
11,Pricing & Bundling Management,Digital & ICT (EL-DIC),5,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Pricing Management,Digital & ICT (EL-DIC),3,97.14,97.14,97.14,97.14,95.38,97.14,97.14,97.14,93.85,97.14,97.14,93.85,96.45
11,Product Indihub,Digital & ICT (EL-DIC),2,85.71,90.00,90.00,90.00,85.71,95.56,95.56,85.71,95.56,85.71,95.56,90.00,90.42
11,Product Knowledge Indihome,Digital & ICT (EL-DIC),53,93.39,93.51,93.18,93.21,92.85,93.72,93.06,93.18,93.39,92.99,93.18,92.85,93.21
11,Product Knowledge MVNO,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Produk ASTINET,Digital & ICT (EL-DIC),4,88.00,90.00,90.00,90.00,88.00,90.00,90.00,88.00,90.00,88.00,90.00,90.00,89.33
11,Produk DigiClinic,Digital & ICT (EL-DIC),4,94.12,94.12,92.94,95.56,88.00,92.94,95.56,91.25,95.56,94.12,91.25,91.25,93.06
11,Produk DigiConnect,Digital & ICT (EL-DIC),80,92.60,94.10,94.18,93.91,92.31,94.57,94.10,92.40,94.64,92.54,94.37,94.03,93.65
11,Produk DigiERP,Digital & ICT (EL-DIC),5,91.00,94.55,92.38,92.38,91.00,94.55,92.38,93.33,93.33,91.00,92.38,93.00,92.61
11,Produk DigiHotel,Digital & ICT (EL-DIC),11,93.48,93.48,93.48,93.48,93.48,94.04,92.44,93.48,94.04,93.48,94.04,93.48,93.53
11,Produk eParkir,Digital & ICT (EL-DIC),3,91.67,91.67,91.67,91.67,91.67,93.85,93.85,91.67,93.85,91.67,93.85,91.67,92.4
11,Produk Hosted PBX,Digital & ICT (EL-DIC),1,80.00,90.00,90.00,90.00,80.00,90.00,80.00,80.00,90.00,80.00,90.00,90.00,85.83
11,Produk HSI (High Speed Internet),Digital & ICT (EL-DIC),3,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85
11,Produk IP Transit,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
11,Produk MangoeSky,Digital & ICT (EL-DIC),9,95.50,96.10,95.00,96.10,94.36,97.14,92.63,94.36,95.00,94.36,94.36,94.36,94.94
11,Produk Metro Ethernet,Digital & ICT (EL-DIC),4,94.12,95.56,92.94,95.56,91.25,92.94,95.56,91.25,95.56,94.12,92.94,92.94,93.73
11,Produk QREN,Digital & ICT (EL-DIC),15,93.44,92.20,94.55,92.13,93.44,94.85,93.75,93.44,94.55,93.85,94.46,92.20,93.57
11,Produk Sakoo,Digital & ICT (EL-DIC),6,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83
11,Produk SATU,Digital & ICT (EL-DIC),9,98.14,98.14,98.14,97.14,97.14,98.14,98.14,98.14,98.14,97.14,98.14,98.14,97.89
11,Produk SIMDIK,Digital & ICT (EL-DIC),3,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84
11,Produk SIP Trunking,Digital & ICT (EL-DIC),7,98.18,98.82,98.82,98.82,98.18,98.82,98.82,98.18,98.82,98.18,98.82,98.82,98.61
11,Produk SLI 007,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Produk SLJJ,Digital & ICT (EL-DIC),3,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Produk Virtual Local Number,Digital & ICT (EL-DIC),5,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39
11,Produk VPN IP,Digital & ICT (EL-DIC),2,92.50,95.56,90.00,90.00,85.71,95.56,95.56,92.50,90.00,85.71,95.56,95.56,92.02
11,Produk VPN IP,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,100.00,90.00,90.83
11,Produk WiFi,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Provisioning Type 1 & Labeling,Digital & ICT (EL-DIC),8,91.88,91.61,91.61,91.61,90.32,91.61,91.61,91.88,92.73,91.88,92.73,91.61,91.76
11,Quick Guide Instalasi PT-2,Digital & ICT (EL-DIC),8,98.42,97.30,98.42,98.42,97.30,98.42,98.42,97.30,98.42,98.42,97.30,98.42,98.05
11,Revenue Models,Digital & ICT (EL-DIC),3,91.67,91.67,91.67,91.67,91.67,93.85,93.85,91.67,93.85,91.67,93.85,91.67,92.4
11,Sales Force Management,Digital & ICT (EL-DIC),5,90.00,86.67,88.42,88.42,90.00,88.42,86.67,90.00,86.67,90.00,88.42,86.67,88.36
11,Sales Plan and Control 1 (Bilingual),Digital & ICT (EL-DIC),3,91.67,90.00,90.00,90.00,87.27,91.67,89.09,87.27,93.85,87.27,89.09,87.27,89.54
11,Sales Plan and Control 2,Digital & ICT (EL-DIC),3,90.00,87.27,87.27,91.67,90.00,88.00,70.00,90.00,88.00,90.00,88.00,91.67,87.66
11,Segmentation,Digital & ICT (EL-DIC),2,85.71,90.00,90.00,90.00,85.71,90.00,90.00,85.71,90.00,85.71,90.00,90.00,88.57
11,Selling Skill,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Service Delivery Platform,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Service Delivery Platform Part II,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,100.00,100.00,90.00,100.00,90.00,100.00,90.00,93.33
11,Service Excellence,Digital & ICT (EL-DIC),25,89.68,90.62,90.62,90.32,89.20,91.70,91.55,90.00,92.57,90.00,92.04,89.68,90.67
11,SIIS 3.0 - Modul 5 - Menu Help Desk,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,100.00,99.17
11,Sistem Telekomunikasi Vol 1,Digital & ICT (EL-DIC),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
11,Software Defined Networking,Digital & ICT (EL-DIC),8,96.76,95.56,96.76,97.89,96.76,97.89,96.76,94.29,97.89,95.56,96.76,97.89,96.73
11,Targetting,Digital & ICT (EL-DIC),12,91.71,93.85,92.94,92.94,92.40,93.85,92.94,93.62,93.85,92.40,92.40,92.94,92.99
11,TCP IP for Indihome,Digital & ICT (EL-DIC),7,89.23,88.46,89.23,85.83,89.23,89.63,87.20,90.37,92.41,88.46,88.46,87.20,88.81
11,Teknologi FTTX,Digital & ICT (EL-DIC),14,92.07,91.93,91.93,92.76,92.07,92.76,92.88,92.07,93.67,92.07,92.88,91.93,92.42
11,Teknologi GPON,Digital & ICT (EL-DIC),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
11,Teknologi NTE,Digital & ICT (EL-DIC),3,93.85,93.85,93.85,93.85,93.85,93.85,91.67,93.85,93.85,93.85,91.67,93.85,93.49
11,Teknologi WiFi,Digital & ICT (EL-DIC),2,85.71,90.00,90.00,90.00,85.71,90.00,90.00,85.71,90.00,85.71,90.00,90.00,88.57
11,Transmisi Serat Optik 2,Digital & ICT (EL-DIC),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
11,UI UX,Digital & ICT (EL-DIC),12,92.65,93.20,93.20,93.20,92.65,93.73,93.20,92.65,93.73,92.65,92.65,92.65,93.01
11,UX Process,Digital & ICT (EL-DIC),388,90.15,90.09,90.20,90.25,89.98,90.80,90.19,90.08,91.11,90.12,90.49,89.82,90.27
11,Virtual Local Number,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Word of Mouth Marketing,Digital & ICT (EL-DIC),45,93.11,93.15,92.33,92.49,92.18,92.00,92.56,92.85,93.22,92.25,92.89,91.80,92.57
11,"5R (Ringkas, Rapi, Resik, Rawat, Rajin)",General (EL-GNR),5,86.67,88.89,91.00,89.47,86.67,92.00,92.00,86.67,92.00,86.67,92.00,86.67,89.23
11,Account Management,General (EL-GNR),1,80.00,80.00,80.00,0,80.00,80.00,80.00,80.00,90.00,70.00,80.00,90.00,74.17
11,Account Management (APC),General (EL-GNR),7,90.00,88.70,87.69,87.69,90.00,90.00,88.89,90.00,91.72,90.00,90.00,87.69,89.37
11,Analisa Kelayakan Investasi,General (EL-GNR),1,80.00,90.00,90.00,90.00,80.00,90.00,80.00,80.00,90.00,80.00,90.00,80.00,85
11,Arsitektur Kepemimpinan dan Budaya Perusahaan,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
11,Asset Management,General (EL-GNR),26,90.77,91.89,90.96,90.77,91.24,91.24,90.96,91.32,91.51,91.78,90.96,91.51,91.24
11,Basic Accounting,General (EL-GNR),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Basic Budgeting,General (EL-GNR),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Basic Leadership (Bilingual),General (EL-GNR),8,92.12,90.62,90.62,90.62,93.33,92.94,90.32,92.94,92.94,92.12,90.62,89.68,91.57
11,Basic Treasury Management,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
11,Bekerja Dalam Tim,General (EL-GNR),23,93.76,93.85,92.90,93.91,93.83,95.73,95.45,94.04,95.92,94.32,95.64,94.69,94.5
11,Brand Management,General (EL-GNR),8,85.45,85.45,84.00,0,85.45,84.00,85.45,85.45,84.00,85.45,84.00,85.45,77.85
